0,1,2
581899,seven+chances+1925,4
483008,the+interrogation+2009,3
14243,my+best+girl+1927,3
370638,no+end+in+sight+2007,4
156303,assault+on+precinct+13+1976,3
501174,punks+not+dead+2007,2
608623,the+hunger+games+mockingjay+-+part+1+2014,4
596327,wild+hearts+cant+be+broken+1991,4
606940,accattone+1961,3
103057,bad+lieutenant+1992,3
148164,the+arrival+of+a+train+at+la+ciotat+1896,4
298654,saw+iii+2006,3
481509,bachelor+apartment+1931,3
491516,polytechnique+2009,4
18381,...and+god+created+woman+1956,3
555640,hot+coffee+2011,3
597237,the+last+truck+closing+of+a+gm+plant+2009,4
572801,jodorowskys+dune+2013,5
308868,guardians+of+the+galaxy+2014,4
54902,flash+gordon+1936,3
115345,the+good_+the+bad+and+the+ugly+1966,4
267303,philomena+2013,5
370860,the+star+witness+1931,3
352586,fight+club+1999,3
81369,while+you+were+sleeping+1995,4
141017,george+washington+slept+here+1942,5
54843,the+matrix+revolutions+2003,3
240776,together+2002,4
309496,proof+1991,3
147055,castle+in+the+sky+1986,4
407630,my+favorite+wife+1940,5
122243,the+bakery+girl+of+monceau+1963,4
635100,proof+1991,3
209005,whiplash+2014,4
1052,crazy+mama+1975,3
111162,dial+m+for+murder+1954,4
217604,men+in+black+1997,5
615524,one+flew+over+the+cuckoos+nest+1975,5
296333,wreck-it+ralph+2012,3
437305,grease+1978,3
630011,lady+and+the+tramp+1955,3
182116,the+city+of+your+final+destination+2009,4
609124,bury+my+heart+at+wounded+knee+2007,4
465223,grease+1978,5
285558,indiana+jones+and+the+temple+of+doom+1984,3
318350,the+little+mermaid+1989,3
224466,national+lampoons+christmas+vacation+1989,3
399848,jagged+edge+1985,4
58098,violet+tendencies+2010,3
69052,the+delta+force+1986,3
400747,primer+2004,3
625647,shades+of+fern+1986,4
84980,indie+game+the+movie+2012,3
18174,for+heavens+sake+1926,3
501353,all+the+presidents+men+1976,5
277692,ricky+gervais+live+2+politics+2004,3
436825,chicken+little+2005,3
128136,the+sound+and+the+fury+1959,3
527237,another+thin+man+1939,3
410049,maelstrm+2000,5
305318,payment+deferred+1932,5
30694,whiplash+2014,3
243038,lock_+stock+and+two+smoking+barrels+1998,5
267628,the+call+of+the+wild+1935,3
299790,africa+the+serengeti+1994,3
37163,forrest+gump+1994,4
211676,mahoneys+last+stand+1972,3
90101,ricky+rapper+and+the+bicycle+thief+2010,3
14008,+nous+la+libert+1931,4
283027,rebecca+1940,5
511435,oasis+2002,3
412348,love+sick+2006,3
61445,one+nation+under+god+1993,5
412622,the+ambassador+2011,4
290010,in+july+2000,4
286756,shoulder+arms+1918,5
309934,shadow+of+a+doubt+1943,5
513526,lupin+the+third+episode+0+first+contact+2002,4
125592,three+steps+above+heaven+2010,4
399218,a+soldiers+plaything+1930,4
426287,the+night+walker+1964,4
195982,louis+c.k.+shameless+2007,4
81730,dragon+ball+z+return+of+cooler+1992,5
79108,the+day+the+earth+stood+still+1951,3
489787,frequently+asked+questions+about+time+travel+2009,3
607489,back+to+the+future+1985,5
560771,dirty+ho+1979,4
495475,geek+charming+2011,4
581377,interstellar+2014,4
21328,scarface+1983,4
614015,howls+moving+castle+2004,5
104834,the+wankers+2011,3
471502,pink+flamingos+1972,3
383370,bonjour+tristesse+1958,4
80598,searching+for+sugar+man+2012,4
6128,harry+potter+and+the+order+of+the+phoenix+2007,3
276447,senna+2010,5
157134,strangers+with+candy+2006,4
574068,dances+with+wolves+1990,4
132494,airbag+1997,3
185304,phantom+of+the+paradise+1974,4
507009,firecracker+2005,3
427402,the+spongebob+movie+sponge+out+of+water+2015,4
43849,cinderella+ii+dreams+come+true+2002,3
336209,hombre+1967,4
552621,man+on+wire+2008,3
298881,silkwood+1983,4
41045,before+your+eyes+2009,4
543030,the+man+who+wasnt+there+2001,4
131452,as+luck+would+have+it+2011,3
57351,a+little+romance+1979,5
27070,the+big+year+2011,3
151488,darkman+ii+the+return+of+durant+1995,4
548364,odd+thomas+2013,4
483475,being+there+1979,5
369218,the+pride+of+st.+louis+1952,3
253343,gomorrah+2008,3
373687,boys+on+the+side+1995,4
171354,pirates+of+the+great+salt+lake+2006,3
375111,an+all+dogs+christmas+carol+1998,3
49269,perfumed+nightmare+1977,2
469718,the+blind+side+2009,3
242376,spartacus+1960,4
427104,sleep+tight+2011,3
616290,turbulence+2+fear+of+flying+1999,2
228966,last+man+standing+1996,2
500054,dave+attell+captain+miserable+2007,3
119144,the+scarlet+empress+1934,4
393356,midnight+mary+1933,3
337514,atanarjuat+the+fast+runner+2002,3
509262,the+life+of+oharu+1952,4
559039,philadelphia+1993,4
334020,terminator+2+judgment+day+1991,5
477230,source+code+2011,5
630783,the+enigma+of+kaspar+hauser+1974,4
122640,spine+tingler+the+william+castle+story+2007,4
437849,blue+velvet+1986,5
215504,casino+royale+2006,3
563924,the+cross+of+lorraine+1943,4
29508,brno+2009,4
456230,one+in+a+million+1995,3
419076,the+good_+the+bad+and+the+ugly+1966,4
410623,walking+tall+2004,2
146616,hum+aapke+hain+koun+1994,4
606549,ong-bak+the+thai+warrior+2003,4
553502,diplomacy+2014,5
56604,hallam+foe+2007,3
197924,riders+2002,3
98432,the+hobbit+the+desolation+of+smaug+2013,4
97859,a+beautiful+mind+2001,5
557065,harry+potter+and+the+order+of+the+phoenix+2007,5
145369,verbo+2011,3
622444,alien+1979,5
598647,gozu+2003,3
503995,force+majeure+2014,3
47883,the+lorax+2012,3
450745,star+wars+1977,3
103638,china+obrien+1990,5
146789,once+in+a+lifetime+2000,3
26940,castle+in+the+sky+1986,4
128609,gia+1998,4
324046,act+of+violence+1949,3
499109,the+gamers+dorkness+rising+2008,3
250132,love+sick+2006,3
542767,leon+the+professional+1994,4
128272,the+fifth+element+1997,5
204761,runaway+train+1985,4
462066,gardens+of+the+night+2008,4
563857,royal+space+force+-+the+wings+of+honneamise+1987,4
406681,being+john+malkovich+1999,4
264864,honeydripper+2007,4
99483,bolt+2008,2
340111,no+end+in+sight+2007,5
175274,the+green+mile+1999,4
220,cazuza+time+doesnt+stop+2004,3
509339,as+we+were+dreaming+2015,4
323799,ironclad+2011,4
434060,as+good+as+it+gets+1997,4
467223,max+2002,5
233906,shadow+of+the+thin+man+1941,4
122517,anywhere+but+here+1999,2
478121,window+to+paris+1993,4
405737,the+kid+stays+in+the+picture+2002,3
31685,frida+2002,4
164385,batman+the+dark+knight+returns_+part+1+2012,4
555519,the+last+mistress+2007,4
132611,lone+wolf+and+cub+baby+cart+at+the+river+styx+1972,4
353243,blood+of+dracula+1957,5
269548,day+watch+2006,3
341069,dallas+buyers+club+2013,4
6301,the+cow+1969,3
277172,wu+yen+2001,3
503151,presumed+guilty+2011,3
98952,collision+2009,4
68156,terminal+usa+1993,2
112598,the+reluctant+fundamentalist+2013,3
390444,freedom+writers+2007,4
377968,the+edukators+2004,5
395969,zeder+1983,3
445790,iron+man+2008,4
412048,raiders+of+the+lost+ark+1981,5
456024,tickets+2005,3
499662,steamboat+bill_+jr.+1928,4
269656,outfoxed+rupert+murdochs+war+on+journalism+2004,5
485092,prisoner+701+sasori+2008,4
521557,tere+bin+laden+2010,5
228702,truth+or+dare+2012,4
23820,alice+in+wonderland+1951,4
586793,a+brief+history+of+time+1991,4
314689,griffin++phoenix+2006,4
501789,kikis+delivery+service+1989,4
217354,season+for+assassins+1975,2
228723,spirited+away+2001,4
455504,snow+white+and+the+seven+dwarfs+1937,4
411088,the+boy+in+the+striped+pyjamas+2008,2
34957,charlie+chans+greatest+case+1933,3
366419,the+guard+2011,4
495216,fruitvale+station+2013,4
361134,hopscotch+1980,4
462811,the+public+enemy+1931,4
372629,source+code+2011,4
598210,tideland+2005,4
176627,the+children+of+leningradsky+2005,3
354513,citizen+x+1995,3
587335,the+equalizer+2014,3
166153,99+francs+2007,4
518975,gerry+2002,4
128599,weekender+2011,4
290664,vincere+2009,5
5848,real+steel+2011,3
594973,boy+eating+the+birds+food+2012,3
133386,pretty+woman+1990,3
555663,felon+2008,4
588307,up+2009,5
562541,the+wandering+soul+murders+2001,3
587679,port+of+shadows+1938,4
231604,the+spanish+apartment+2002,4
150295,poolboy+-+drowning+out+the+fury+2011,4
482736,captain+phillips+2013,4
207657,twin+peaks+fire+walk+with+me+1992,4
440526,3-iron+2004,4
107438,forbidden+kingdom+2014,4
207543,the+good_+the+bad+and+the+ugly+1966,4
403388,memento+2000,4
133877,voyage+to+the+prehistoric+planet+1965,3
603382,and+now+for+something+completely+different+1971,4
343960,patriotism+1966,3
573407,monty+python+and+the+holy+grail+1975,4
562346,e.t.+the+extra-terrestrial+1982,5
52262,firestarter+1984,3
140063,the+amazing+spider-man+2012,4
380886,sweet+bird+of+youth+1962,3
377040,who+saw+him+die+1968,3
558708,style+wars+1983,4
244693,the+dark+knight+rises+2012,5
199472,odd+man+out+1947,4
196368,bigfoot+lives+2007,3
74437,the+terminator+1984,5
41535,black+field+2009,3
584420,gonzo+the+life+and+work+of+dr.+hunter+s.+thompson+2008,4
265443,howards+end+1992,4
69488,the+haunted+castle+1921,3
312513,germany+year+zero+1948,4
385560,harry+potter+and+the+philosophers+stone+2001,5
557141,goodbye+bafana+2007,3
500268,the+interview+1998,3
477635,team+america+world+police+2004,5
195738,pi+1998,4
206078,city+lights+1931,4
294964,the+cabinet+of+dr.+caligari+1920,5
438119,harry+potter+and+the+philosophers+stone+2001,4
256076,scaramouche+1952,4
580779,duck+soup+1933,5
382658,bill+hicks+revelations+1993,4
124212,constantine+2005,4
237381,roma+1972,4
161925,stand+and+deliver+1988,4
435595,design+for+living+1933,4
577380,shine+1996,4
528793,walle+2008,4
120164,cranford+2007,3
477589,star+wars+1977,4
549025,meshes+of+the+afternoon+1943,5
468741,the+naked+kiss+1964,4
341953,the+testament+of+dr.+mabuse+1933,4
186936,starbuck+2011,4
20493,brief+encounter+1945,4
283226,the+scent+of+green+papaya+1993,3
104928,the+taking+of+deborah+logan+2014,4
92505,the+shawshank+redemption+1994,4
297040,h.m.+pulham_+esq.+1941,4
527037,live+free+or+die+hard+2007,5
180664,the+princess+and+the+frog+2009,3
415587,the+double+hour+2009,3
243271,casino+royale+2006,4
557457,only+angels+have+wings+1939,4
424860,american+hustle+2013,3
13570,titanic+1997,3
584156,basara+princess+goh+1992,3
583119,fight+club+1999,5
24843,geronimo+an+american+legend+1993,4
358805,one+flew+over+the+cuckoos+nest+1975,5
131250,the+good_+the+bad_+the+weird+2008,4
437636,girl_+interrupted+1999,2
221213,pather+panchali+1955,3
552026,the+hunt+for+red+october+1990,3
230324,timecrimes+2007,4
353557,the+cat+returns+2002,4
591254,still+walking+2008,3
403076,werckmeister+harmonies+2000,3
71626,a+stranger+in+town+1943,3
345804,back+to+the+future+1985,4
471692,twice+upon+a+time+2012,4
611695,get+to+know+your+rabbit+1972,4
576297,tom+at+the+farm+2014,4
300648,back+to+the+future+1985,4
242899,hippie+masala+-+forever+in+india+2006,3
624174,lamerica+1994,4
319487,searching+for+sugar+man+2012,4
393144,character+1997,5
247450,some+folks+call+it+a+sling+blade+1994,4
348304,the+dark+knight+2008,3
270531,mulan+rise+of+a+warrior+2009,4
377953,dan+in+real+life+2007,4
275871,the+blood+of+heroes+1989,4
386776,diaries+notes+and+sketches+1969,3
547586,amour+fou+2014,3
372430,trailer+park+boys+countdown+to+liquor+day+2009,3
410323,the+good_+the+bad+and+the+ugly+1966,4
541043,experience+preferred...but+not+essential+1982,4
637458,when+the+levees+broke+a+requiem+in+four+acts+2006,5
347787,my+neighbor+totoro+1988,2
302747,the+lover+1992,4
535693,syrinx+1966,5
48959,interstellar+2014,4
328997,finding+nemo+2003,4
379382,taqwacore+the+birth+of+punk+islam+2009,4
499638,monty+python+and+the+holy+grail+1975,4
424603,dark+and+stormy+night+2009,4
572073,raiders+of+the+lost+ark+1981,4
599038,my+left+foot+the+story+of+christy+brown+1989,4
199005,love+jones+1997,3
423731,captain+horatio+hornblower+r.n.+1951,4
498806,winter+soldier+1972,5
557732,gigantic+a+tale+of+two+johns+2002,4
563238,pans+labyrinth+2006,5
608516,anchors+aweigh+1945,3
117249,toy+story+1995,3
560258,the+buccaneer+1938,5
417394,alien+nation+1988,4
634567,ocean+heaven+2010,3
506142,beauty+and+the+beast+1946,4
145013,the+hire+chosen+2001,3
384563,the+fifth+element+1997,3
278090,zoom+2006,2
260161,heaven+knows_+mr.+allison+1957,4
81053,robin+hood+1973,4
284920,life+and+nothing+but+1989,4
28247,flawless+2007,4
513643,a+most+violent+year+2014,4
158733,harry+potter+and+the+order+of+the+phoenix+2007,5
359600,late+august_+early+september+1998,3
343679,the+lord+of+the+rings+the+return+of+the+king+2003,4
388662,deep+sea+3d+2006,4
460619,the+life+of+reilly+2006,4
149400,the+lord+of+the+rings+the+return+of+the+king+2003,5
328588,double+dare+2004,4
506812,the+violent+kind+2010,3
190861,harry+potter+and+the+philosophers+stone+2001,3
199059,frozen+planet+2011,4
543189,monty+python+and+the+holy+grail+1975,4
491250,foreign+correspondent+1940,5
185892,the+first+great+train+robbery+1979,3
426060,keith+lemon+the+film+2012,3
390119,henry+v+1989,4
459014,harry+potter+and+the+half-blood+prince+2009,5
16079,some+days+are+better+than+others+2011,4
391407,mozart+and+the+whale+2005,4
99109,the+big+town+1987,4
46692,goodfellas+1990,4
504142,the+lottery+2010,4
246904,lola+1981,4
357669,ballad+of+a+soldier+1959,4
472916,alone+in+the+wilderness+2004,3
208608,london+boulevard+2010,3
609363,frankie++alice+2010,5
112859,oceans+eleven+2001,4
570881,brown+of+harvard+1926,3
559145,dr.+no+1962,4
282696,shall+we+dance+1937,4
417923,elary+2003,4
444149,cops+1922,4
593140,test+pilot+1938,4
177010,reservoir+dogs+1992,5
438740,mclintock+1963,4
594592,the+match+king+1932,4
199979,hunger+1966,4
236127,dear+zachary+a+letter+to+a+son+about+his+father+2008,3
327521,one+hundred+and+one+dalmatians+1961,4
178761,headhunters+2011,4
512898,highlander+1986,2
393352,the+edge+1997,3
29151,monty+python+and+the+holy+grail+1975,4
579601,gettysburg+1993,4
608167,1001+nights+1990,5
80982,the+story+of+robin+hood+and+his+merrie+men+1952,3
490927,die_+monster_+die+1965,3
440549,absence+of+malice+1981,3
505292,the+african+queen+1951,5
319282,lost+highway+1997,3
156130,the+lion+in+winter+1968,4
42557,the+muse+1999,3
146128,shadows+in+paradise+1986,4
263165,two+women+1960,4
119364,across+the+wide+missouri+1951,3
187661,babysitting+2014,3
253165,satans+school+for+girls+1973,4
457555,hachi+a+dogs+tale+2009,4
396997,the+man+on+the+roof+1976,4
455367,men+in+black+1997,4
26551,kung+fu+hustle+2004,4
417513,the+music+room+1958,4
562087,under+the+bridges+1946,5
532053,bambi+1942,4
603915,avatar+2009,4
244298,harry+potter+and+the+philosophers+stone+2001,4
574341,land+without+bread+1933,4
33258,salesman+1969,3
236441,harry+potter+and+the+philosophers+stone+2001,4
514929,electra_+my+love+1974,3
548111,broken+kingdom+2012,4
367267,baby+face+1933,4
405335,voices+of+iraq+2004,2
426226,the+first+nudie+musical+1976,3
508414,the+way+back+2010,4
505959,that+sinking+feeling+1980,3
528363,duel+1972,3
582344,the+pilgrim+1923,4
596139,kalifornia+1993,4
129020,thor+the+dark+world+2013,2
525926,in+the+mood+for+love+2000,3
633429,tangled+2010,4
246762,whiplash+2014,4
239661,camp+2013,4
561551,frankenstein+1931,4
62471,l.627+1992,3
449314,the+king+of+comedy+1982,3
610399,trainspotting+1996,4
462311,everybodys+fine+1990,4
107532,the+thrill+of+it+all+1963,5
187415,incendies+2010,3
237228,is+it+easy+to+be+young+1986,4
619366,the+day+the+earth+stood+still+1951,3
614852,oceans+eleven+2001,4
501661,birdy+1984,5
43337,enter+the+phoenix+2004,4
104366,two+times+lotte+1950,3
189061,the+dancemaker+1998,3
405467,to+kill+a+mockingbird+1962,5
538769,au+hasard+balthazar+1966,4
414153,mademoiselle+1966,4
501341,pumzi+2009,4
225726,whiplash+2014,5
482768,the+heart+is+deceitful+above+all+things+2004,4
247041,hairspray+2007,3
121084,dust+in+the+wind+1986,4
274652,mulan+1998,5
47423,in+this+world+2002,5
47978,pulp+fiction+1994,3
613533,donnie+darko+2001,4
599445,shrek+2001,3
9541,reservoir+dogs+1992,4
535273,salesman+1969,4
515127,the+great+debaters+2007,4
89020,the+stag+2013,4
259689,harry+potter+and+the+goblet+of+fire+2005,4
274076,ulysses+1967,4
386341,barbie+a+fashion+fairytale+2010,2
428106,troubled+water+2008,4
625059,helter+skelter+1976,5
541618,a+woman+is+a+woman+1961,5
453112,the+anderson+tapes+1971,4
114900,top+secret+1984,4
229076,man-proof+1938,3
45868,diario+de+un+skin+2005,5
326482,the+visitors+1993,4
188875,demon+seed+1977,4
204804,the+wicker+man+1973,5
230252,a+haunted+house+2013,3
155820,perfect+stranger+2007,3
275553,experience+preferred...but+not+essential+1982,3
523769,shogun+assassin+1980,3
225868,forbidden+games+1952,3
123202,bffs+2014,3
318372,inception+2010,4
15319,ms+.45+1981,3
173486,hamlet+1990,4
41541,princess+mononoke+1997,5
226243,tokyo+godfathers+2003,4
109989,street+people+1976,2
429025,daisy+kenyon+1947,4
493903,taste+of+cherry+1997,4
609631,dillinger+is+dead+1969,3
481909,meshes+of+the+afternoon+1943,4
70279,suck+2009,3
123600,constantine+2005,4
73894,the+hunger+games+mockingjay+-+part+1+2014,4
363932,harry+potter+and+the+order+of+the+phoenix+2007,3
136192,so+normal+2003,3
181353,decoder+1984,3
59557,les+vampires+1915,4
415386,z+1969,4
161035,andy+hardy+meets+debutante+1940,4
430746,st+trinians+2+the+legend+of+frittons+gold+2009,3
229230,42+up+1998,4
492813,vidal+sassoon+the+movie+2010,4
338212,uno+contro+laltro+praticamente+amici+1980,2
6075,jungle+man-eaters+1954,3
240644,high+fidelity+2000,4
369352,trouble+in+paradise+1932,4
14674,the+tall+man+2012,3
205523,interstellar+2014,4
268368,mostly+martha+2001,4
530371,memento+2000,4
78201,shrek+2+2004,4
278202,the+lord+of+the+rings+the+two+towers+2002,5
223318,harry+potter+and+the+deathly+hallows+part+1+2010,4
519509,hold+back+the+dawn+1941,4
158108,the+terminator+1984,5
147668,return+of+the+living+dead+necropolis+2005,4
82132,paris_+je+taime+2006,4
567534,women+in+love+1969,4
14294,r100+2013,5
123932,a+fairly+odd+christmas+2012,4
590509,paris_+je+taime+2006,4
212561,99+homes+2014,4
204923,the+four+troublesome+heads+1898,4
470841,the+secret+world+of+arrietty+2010,4
119970,the+goonies+1985,1
247229,gangsters+paradise+jerusalema+2008,4
613992,blues+harp+1998,3
107763,stolen+seas+2013,4
487797,philanthropy+2002,5
341439,the+godfather+1972,4
468264,the+place+beyond+the+pines+2013,5
561374,the+night+of+the+iguana+1964,4
413964,becket+1964,5
316653,patterns+1956,4
98107,the+free+will+2006,5
356003,mother+careys+chickens+1938,2
499962,shampoo+1975,3
63885,from+the+orient+with+fury+1965,4
282669,goodbye+charlie+1964,4
423084,the+stone+council+2006,4
268839,finding+nemo+2003,4
603618,7+plus+seven+1970,4
281326,lemmy+2010,3
140784,the+gods+must+be+crazy+1980,3
547215,the+man+who+wouldnt+die+1994,4
517448,wonder+woman+2009,3
413709,richard+iii+1995,4
433952,flipped+2010,3
107795,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
85704,benigni+2009,3
57637,the+drawn+together+movie+the+movie+2010,4
299042,jetsons+the+movie+1990,4
219374,chan+is+missing+1982,4
154202,amores+perros+2000,5
96014,its+my+party+1996,4
468007,dil+chahta+hai+2001,4
77816,my+life+in+pink+1997,4
491332,once+2007,3
213297,the+sons+room+2001,4
517112,fidel+the+untold+story+2001,5
623188,inception+2010,3
81881,coraline+2009,3
324102,suspect+x+2008,5
120605,the+egyptian+1954,4
105587,thirty+seconds+over+tokyo+1944,3
604799,the+gate+of+heavenly+peace+1995,4
360013,red+beard+1965,4
464246,all+in+a+nights+work+1961,4
70636,akira+1988,4
218589,turn+of+faith+2002,4
122601,casino+jack+2010,4
321636,doctor+detroit+1983,3
228445,saturday+night+and+sunday+morning+1960,4
636364,a+grandpa+for+christmas+2007,3
169921,merrills+marauders+1962,3
596095,the+country+girl+1954,4
326616,blow-up+1966,4
310901,lifted+2006,4
231318,the+pursuit+of+happyness+2006,3
